fips,locality,year,tenure,type,estimate,moe
51029,Buckingham County,2021,Renter,5 to 9 units,23,17
51029,Buckingham County,2021,Renter,50 or more units,0,21
51029,Buckingham County,2021,Renter,Mobile (manufactured) home,567,153
51029,Buckingham County,2021,Renter,Other,0,21
51029,Buckingham County,2021,Renter,Single-family (attached),20,30
51029,Buckingham County,2021,Renter,Single-family (detached),829,188
51031,Campbell County,2010,Owner,10 to 19 units,12,19
51031,Campbell County,2010,Owner,2 units,11,14
51031,Campbell County,2010,Owner,20 to 49 units,0,127
51031,Campbell County,2010,Owner,3 or 4 units,30,29
51031,Campbell County,2010,Owner,5 to 9 units,38,45
51031,Campbell County,2010,Owner,50 or more units,11,17
51031,Campbell County,2010,Owner,Mobile (manufactured) home,3020,402
51031,Campbell County,2010,Owner,Other,0,127
51031,Campbell County,2010,Owner,Single-family (attached),498,160
51031,Campbell County,2010,Owner,Single-family (detached),13037,378
51031,Campbell County,2010,Renter,10 to 19 units,181,109
51031,Campbell County,2010,Renter,2 units,497,173
51031,Campbell County,2010,Renter,20 to 49 units,80,62
51031,Campbell County,2010,Renter,3 or 4 units,702,185
51031,Campbell County,2010,Renter,5 to 9 units,685,188
51031,Campbell County,2010,Renter,50 or more units,11,17
51031,Campbell County,2010,Renter,Mobile (manufactured) home,1121,268
51031,Campbell County,2010,Renter,Other,0,127
51031,Campbell County,2010,Renter,Single-family (attached),144,88
51031,Campbell County,2010,Renter,Single-family (detached),1927,326
51031,Campbell County,2011,Owner,10 to 19 units,24,30
51031,Campbell County,2011,Owner,2 units,9,12
51031,Campbell County,2011,Owner,20 to 49 units,0,95
51031,Campbell County,2011,Owner,3 or 4 units,36,40
51031,Campbell County,2011,Owner,5 to 9 units,37,49
51031,Campbell County,2011,Owner,50 or more units,11,17
51031,Campbell County,2011,Owner,Mobile (manufactured) home,2813,333
51031,Campbell County,2011,Owner,Other,0,95
51031,Campbell County,2011,Owner,Single-family (attached),423,112
51031,Campbell County,2011,Owner,Single-family (detached),12969,565
51031,Campbell County,2011,Renter,10 to 19 units,234,130
51031,Campbell County,2011,Renter,2 units,427,150
51031,Campbell County,2011,Renter,20 to 49 units,106,71
51031,Campbell County,2011,Renter,3 or 4 units,722,221
51031,Campbell County,2011,Renter,5 to 9 units,481,177
51031,Campbell County,2011,Renter,50 or more units,41,47
51031,Campbell County,2011,Renter,Mobile (manufactured) home,1227,241
51031,Campbell County,2011,Renter,Other,0,95
51031,Campbell County,2011,Renter,Single-family (attached),74,47
51031,Campbell County,2011,Renter,Single-family (detached),1976,307
51031,Campbell County,2012,Owner,10 to 19 units,20,24
51031,Campbell County,2012,Owner,2 units,9,12
51031,Campbell County,2012,Owner,20 to 49 units,0,29
51031,Campbell County,2012,Owner,3 or 4 units,44,46
51031,Campbell County,2012,Owner,5 to 9 units,45,59
51031,Campbell County,2012,Owner,50 or more units,22,26
51031,Campbell County,2012,Owner,Mobile (manufactured) home,2632,349
51031,Campbell County,2012,Owner,Other,0,29
51031,Campbell County,2012,Owner,Single-family (attached),379,110
51031,Campbell County,2012,Owner,Single-family (detached),13353,472
51031,Campbell County,2012,Renter,10 to 19 units,300,158
51031,Campbell County,2012,Renter,2 units,381,140
51031,Campbell County,2012,Renter,20 to 49 units,175,100
51031,Campbell County,2012,Renter,3 or 4 units,701,208
51031,Campbell County,2012,Renter,5 to 9 units,305,118
51031,Campbell County,2012,Renter,50 or more units,40,44
51031,Campbell County,2012,Renter,Mobile (manufactured) home,1111,268
51031,Campbell County,2012,Renter,Other,0,29
51031,Campbell County,2012,Renter,Single-family (attached),110,78
51031,Campbell County,2012,Renter,Single-family (detached),1954,305
51031,Campbell County,2013,Owner,10 to 19 units,25,29
51031,Campbell County,2013,Owner,2 units,5,9
51031,Campbell County,2013,Owner,20 to 49 units,0,29
51031,Campbell County,2013,Owner,3 or 4 units,44,52
51031,Campbell County,2013,Owner,5 to 9 units,87,82
51031,Campbell County,2013,Owner,50 or more units,26,30
51031,Campbell County,2013,Owner,Mobile (manufactured) home,2525,274
51031,Campbell County,2013,Owner,Other,0,29
51031,Campbell County,2013,Owner,Single-family (attached),400,110
51031,Campbell County,2013,Owner,Single-family (detached),13433,501
51031,Campbell County,2013,Renter,10 to 19 units,247,108
51031,Campbell County,2013,Renter,2 units,416,156
51031,Campbell County,2013,Renter,20 to 49 units,235,112
51031,Campbell County,2013,Renter,3 or 4 units,641,213
51031,Campbell County,2013,Renter,5 to 9 units,335,143
51031,Campbell County,2013,Renter,50 or more units,52,44
51031,Campbell County,2013,Renter,Mobile (manufactured) home,1253,294
51031,Campbell County,2013,Renter,Other,0,29
51031,Campbell County,2013,Renter,Single-family (attached),122,89
51031,Campbell County,2013,Renter,Single-family (detached),1928,265
51031,Campbell County,2014,Owner,10 to 19 units,23,27
51031,Campbell County,2014,Owner,2 units,26,24
51031,Campbell County,2014,Owner,20 to 49 units,0,28
51031,Campbell County,2014,Owner,3 or 4 units,57,73
51031,Campbell County,2014,Owner,5 to 9 units,73,83
51031,Campbell County,2014,Owner,50 or more units,18,20
51031,Campbell County,2014,Owner,Mobile (manufactured) home,2557,287
51031,Campbell County,2014,Owner,Other,0,28
51031,Campbell County,2014,Owner,Single-family (attached),451,112
51031,Campbell County,2014,Owner,Single-family (detached),13556,479
51031,Campbell County,2014,Renter,10 to 19 units,205,106
51031,Campbell County,2014,Renter,2 units,300,108
51031,Campbell County,2014,Renter,20 to 49 units,260,141
51031,Campbell County,2014,Renter,3 or 4 units,548,182
51031,Campbell County,2014,Renter,5 to 9 units,322,123
51031,Campbell County,2014,Renter,50 or more units,55,51
51031,Campbell County,2014,Renter,Mobile (manufactured) home,1123,261
51031,Campbell County,2014,Renter,Other,0,28
51031,Campbell County,2014,Renter,Single-family (attached),193,95
51031,Campbell County,2014,Renter,Single-family (detached),1961,250
51031,Campbell County,2015,Owner,10 to 19 units,14,23
51031,Campbell County,2015,Owner,2 units,19,22
51031,Campbell County,2015,Owner,20 to 49 units,0,28
51031,Campbell County,2015,Owner,3 or 4 units,0,28
51031,Campbell County,2015,Owner,5 to 9 units,53,76
51031,Campbell County,2015,Owner,50 or more units,16,24
51031,Campbell County,2015,Owner,Mobile (manufactured) home,2399,305
51031,Campbell County,2015,Owner,Other,0,28
51031,Campbell County,2015,Owner,Single-family (attached),450,122
51031,Campbell County,2015,Owner,Single-family (detached),13621,470
51031,Campbell County,2015,Renter,10 to 19 units,206,87
51031,Campbell County,2015,Renter,2 units,308,106
51031,Campbell County,2015,Renter,20 to 49 units,209,121
51031,Campbell County,2015,Renter,3 or 4 units,596,193
51031,Campbell County,2015,Renter,5 to 9 units,414,145
51031,Campbell County,2015,Renter,50 or more units,95,69
51031,Campbell County,2015,Renter,Mobile (manufactured) home,1200,273
51031,Campbell County,2015,Renter,Other,0,28
51031,Campbell County,2015,Renter,Single-family (attached),276,119
51031,Campbell County,2015,Renter,Single-family (detached),1915,273
51031,Campbell County,2016,Owner,10 to 19 units,0,28
51031,Campbell County,2016,Owner,2 units,27,26
51031,Campbell County,2016,Owner,20 to 49 units,0,28
51031,Campbell County,2016,Owner,3 or 4 units,0,28
51031,Campbell County,2016,Owner,5 to 9 units,46,64
51031,Campbell County,2016,Owner,50 or more units,26,25
51031,Campbell County,2016,Owner,Mobile (manufactured) home,2414,241
51031,Campbell County,2016,Owner,Other,0,28
51031,Campbell County,2016,Owner,Single-family (attached),500,125
51031,Campbell County,2016,Owner,Single-family (detached),13884,386
51031,Campbell County,2016,Renter,10 to 19 units,284,98
51031,Campbell County,2016,Renter,2 units,400,136
51031,Campbell County,2016,Renter,20 to 49 units,162,109
51031,Campbell County,2016,Renter,3 or 4 units,655,190
51031,Campbell County,2016,Renter,5 to 9 units,562,155
51031,Campbell County,2016,Renter,50 or more units,51,39
51031,Campbell County,2016,Renter,Mobile (manufactured) home,1019,245
51031,Campbell County,2016,Renter,Other,0,28
51031,Campbell County,2016,Renter,Single-family (attached),327,123
51031,Campbell County,2016,Renter,Single-family (detached),1937,275
51031,Campbell County,2017,Owner,10 to 19 units,0,28
51031,Campbell County,2017,Owner,2 units,38,27
51031,Campbell County,2017,Owner,20 to 49 units,0,28
51031,Campbell County,2017,Owner,3 or 4 units,0,28
51031,Campbell County,2017,Owner,5 to 9 units,56,78
51031,Campbell County,2017,Owner,50 or more units,18,21
51031,Campbell County,2017,Owner,Mobile (manufactured) home,2501,355
51031,Campbell County,2017,Owner,Other,0,28
51031,Campbell County,2017,Owner,Single-family (attached),605,142
51031,Campbell County,2017,Owner,Single-family (detached),13729,470
51031,Campbell County,2017,Renter,10 to 19 units,263,94
51031,Campbell County,2017,Renter,2 units,342,135
51031,Campbell County,2017,Renter,20 to 49 units,135,79
51031,Campbell County,2017,Renter,3 or 4 units,680,159
51031,Campbell County,2017,Renter,5 to 9 units,590,194
51031,Campbell County,2017,Renter,50 or more units,108,63
51031,Campbell County,2017,Renter,Mobile (manufactured) home,1054,223
51031,Campbell County,2017,Renter,Other,0,28
51031,Campbell County,2017,Renter,Single-family (attached),299,109
51031,Campbell County,2017,Renter,Single-family (detached),2190,279
51031,Campbell County,2018,Owner,10 to 19 units,0,28
51031,Campbell County,2018,Owner,2 units,56,47
51031,Campbell County,2018,Owner,20 to 49 units,17,26
51031,Campbell County,2018,Owner,3 or 4 units,17,27
51031,Campbell County,2018,Owner,5 to 9 units,24,36
51031,Campbell County,2018,Owner,50 or more units,32,30
51031,Campbell County,2018,Owner,Mobile (manufactured) home,2646,360
51031,Campbell County,2018,Owner,Other,2,5
51031,Campbell County,2018,Owner,Single-family (attached),570,135
51031,Campbell County,2018,Owner,Single-family (detached),13907,543
51031,Campbell County,2018,Renter,10 to 19 units,356,120
51031,Campbell County,2018,Renter,2 units,297,144
51031,Campbell County,2018,Renter,20 to 49 units,116,78
51031,Campbell County,2018,Renter,3 or 4 units,589,140
51031,Campbell County,2018,Renter,5 to 9 units,631,181
51031,Campbell County,2018,Renter,50 or more units,79,59
51031,Campbell County,2018,Renter,Mobile (manufactured) home,1147,239
51031,Campbell County,2018,Renter,Other,0,28
51031,Campbell County,2018,Renter,Single-family (attached),269,121
51031,Campbell County,2018,Renter,Single-family (detached),2202,338
51031,Campbell County,2019,Owner,10 to 19 units,0,29
51031,Campbell County,2019,Owner,2 units,61,58
51031,Campbell County,2019,Owner,20 to 49 units,16,25
51031,Campbell County,2019,Owner,3 or 4 units,19,30
51031,Campbell County,2019,Owner,5 to 9 units,40,45
51031,Campbell County,2019,Owner,50 or more units,21,23
51031,Campbell County,2019,Owner,Mobile (manufactured) home,2586,361
51031,Campbell County,2019,Owner,Other,2,5
51031,Campbell County,2019,Owner,Single-family (attached),482,133
51031,Campbell County,2019,Owner,Single-family (detached),14015,492
51031,Campbell County,2019,Renter,10 to 19 units,405,139
51031,Campbell County,2019,Renter,2 units,241,106
51031,Campbell County,2019,Renter,20 to 49 units,96,65
51031,Campbell County,2019,Renter,3 or 4 units,675,177
51031,Campbell County,2019,Renter,5 to 9 units,582,179
51031,Campbell County,2019,Renter,50 or more units,89,65
51031,Campbell County,2019,Renter,Mobile (manufactured) home,1162,278
51031,Campbell County,2019,Renter,Other,0,29
51031,Campbell County,2019,Renter,Single-family (attached),343,128
51031,Campbell County,2019,Renter,Single-family (detached),2236,324
51031,Campbell County,2020,Owner,10 to 19 units,0,30
51031,Campbell County,2020,Owner,2 units,64,55
51031,Campbell County,2020,Owner,20 to 49 units,12,20
51031,Campbell County,2020,Owner,3 or 4 units,14,23
51031,Campbell County,2020,Owner,5 to 9 units,40,49
51031,Campbell County,2020,Owner,50 or more units,26,31
51031,Campbell County,2020,Owner,Mobile (manufactured) home,2829,374
51031,Campbell County,2020,Owner,Other,3,4
51031,Campbell County,2020,Owner,Single-family (attached),500,153
51031,Campbell County,2020,Owner,Single-family (detached),13428,560
51031,Campbell County,2020,Renter,10 to 19 units,306,109
51031,Campbell County,2020,Renter,2 units,377,181
51031,Campbell County,2020,Renter,20 to 49 units,147,99
51031,Campbell County,2020,Renter,3 or 4 units,590,167
51031,Campbell County,2020,Renter,5 to 9 units,669,200
51031,Campbell County,2020,Renter,50 or more units,321,185
51031,Campbell County,2020,Renter,Mobile (manufactured) home,944,242
51031,Campbell County,2020,Renter,Other,0,30
51031,Campbell County,2020,Renter,Single-family (attached),271,118
51031,Campbell County,2020,Renter,Single-family (detached),2616,412
51031,Campbell County,2021,Owner,10 to 19 units,0,31
51031,Campbell County,2021,Owner,2 units,46,41
51031,Campbell County,2021,Owner,20 to 49 units,12,19
51031,Campbell County,2021,Owner,3 or 4 units,11,17
51031,Campbell County,2021,Owner,5 to 9 units,35,44
51031,Campbell County,2021,Owner,50 or more units,11,17
51031,Campbell County,2021,Owner,Mobile (manufactured) home,2786,363
51031,Campbell County,2021,Owner,Other,3,5
51031,Campbell County,2021,Owner,Single-family (attached),381,123
51031,Campbell County,2021,Owner,Single-family (detached),12960,558
51031,Campbell County,2021,Renter,10 to 19 units,383,145
51031,Campbell County,2021,Renter,2 units,291,186
51031,Campbell County,2021,Renter,20 to 49 units,107,80
51031,Campbell County,2021,Renter,3 or 4 units,662,209
51031,Campbell County,2021,Renter,5 to 9 units,625,197
51031,Campbell County,2021,Renter,50 or more units,275,150
51031,Campbell County,2021,Renter,Mobile (manufactured) home,921,248
51031,Campbell County,2021,Renter,Other,0,31
51031,Campbell County,2021,Renter,Single-family (attached),328,163
51031,Campbell County,2021,Renter,Single-family (detached),2406,442
51033,Caroline County,2010,Owner,10 to 19 units,0,127
51033,Caroline County,2010,Owner,2 units,0,127
51033,Caroline County,2010,Owner,20 to 49 units,0,127
51033,Caroline County,2010,Owner,3 or 4 units,0,127
51033,Caroline County,2010,Owner,5 to 9 units,8,13
51033,Caroline County,2010,Owner,50 or more units,15,25
51033,Caroline County,2010,Owner,Mobile (manufactured) home,712,164
51033,Caroline County,2010,Owner,Other,0,127
51033,Caroline County,2010,Owner,Single-family (attached),171,69
51033,Caroline County,2010,Owner,Single-family (detached),7611,295
51033,Caroline County,2010,Renter,10 to 19 units,14,23
51033,Caroline County,2010,Renter,2 units,17,20
51033,Caroline County,2010,Renter,20 to 49 units,12,16
51033,Caroline County,2010,Renter,3 or 4 units,146,75
51033,Caroline County,2010,Renter,5 to 9 units,17,18
51033,Caroline County,2010,Renter,50 or more units,9,15
51033,Caroline County,2010,Renter,Mobile (manufactured) home,230,91
51033,Caroline County,2010,Renter,Other,0,127
51033,Caroline County,2010,Renter,Single-family (attached),110,76
51033,Caroline County,2010,Renter,Single-family (detached),1198,243
51033,Caroline County,2011,Owner,10 to 19 units,0,95
51033,Caroline County,2011,Owner,2 units,0,95
51033,Caroline County,2011,Owner,20 to 49 units,0,95
51033,Caroline County,2011,Owner,3 or 4 units,0,95
51033,Caroline County,2011,Owner,5 to 9 units,9,15
51033,Caroline County,2011,Owner,50 or more units,0,95
51033,Caroline County,2011,Owner,Mobile (manufactured) home,662,160
51033,Caroline County,2011,Owner,Other,0,95
51033,Caroline County,2011,Owner,Single-family (attached),144,70
51033,Caroline County,2011,Owner,Single-family (detached),7849,346
51033,Caroline County,2011,Renter,10 to 19 units,2,5
51033,Caroline County,2011,Renter,2 units,35,35
51033,Caroline County,2011,Renter,20 to 49 units,9,12
51033,Caroline County,2011,Renter,3 or 4 units,104,49
51033,Caroline County,2011,Renter,5 to 9 units,13,17
51033,Caroline County,2011,Renter,50 or more units,9,15
51033,Caroline County,2011,Renter,Mobile (manufactured) home,178,77
51033,Caroline County,2011,Renter,Other,0,95
51033,Caroline County,2011,Renter,Single-family (attached),125,87
51033,Caroline County,2011,Renter,Single-family (detached),1337,266
51033,Caroline County,2012,Owner,10 to 19 units,0,23
51033,Caroline County,2012,Owner,2 units,0,23
51033,Caroline County,2012,Owner,20 to 49 units,0,23
51033,Caroline County,2012,Owner,3 or 4 units,0,23
51033,Caroline County,2012,Owner,5 to 9 units,5,8
51033,Caroline County,2012,Owner,50 or more units,0,23
51033,Caroline County,2012,Owner,Mobile (manufactured) home,743,151
51033,Caroline County,2012,Owner,Other,0,23
51033,Caroline County,2012,Owner,Single-family (attached),125,52
51033,Caroline County,2012,Owner,Single-family (detached),7957,323
51033,Caroline County,2012,Renter,10 to 19 units,10,27
51033,Caroline County,2012,Renter,2 units,39,37
51033,Caroline County,2012,Renter,20 to 49 units,10,14
51033,Caroline County,2012,Renter,3 or 4 units,103,55
51033,Caroline County,2012,Renter,5 to 9 units,12,14
51033,Caroline County,2012,Renter,50 or more units,0,23
51033,Caroline County,2012,Renter,Mobile (manufactured) home,207,79
51033,Caroline County,2012,Renter,Other,0,23
51033,Caroline County,2012,Renter,Single-family (attached),106,57
51033,Caroline County,2012,Renter,Single-family (detached),1332,248
51033,Caroline County,2013,Owner,10 to 19 units,0,23
51033,Caroline County,2013,Owner,2 units,0,23
51033,Caroline County,2013,Owner,20 to 49 units,0,23
51033,Caroline County,2013,Owner,3 or 4 units,0,23
51033,Caroline County,2013,Owner,5 to 9 units,0,23
51033,Caroline County,2013,Owner,50 or more units,0,23
51033,Caroline County,2013,Owner,Mobile (manufactured) home,659,186
51033,Caroline County,2013,Owner,Other,0,23
51033,Caroline County,2013,Owner,Single-family (attached),121,62
51033,Caroline County,2013,Owner,Single-family (detached),7773,362
51033,Caroline County,2013,Renter,10 to 19 units,35,27
51033,Caroline County,2013,Renter,2 units,52,39
51033,Caroline County,2013,Renter,20 to 49 units,8,10
51033,Caroline County,2013,Renter,3 or 4 units,103,59
51033,Caroline County,2013,Renter,5 to 9 units,28,26
51033,Caroline County,2013,Renter,50 or more units,0,23
51033,Caroline County,2013,Renter,Mobile (manufactured) home,288,131
51033,Caroline County,2013,Renter,Other,0,23
51033,Caroline County,2013,Renter,Single-family (attached),108,56
51033,Caroline County,2013,Renter,Single-family (detached),1505,281
51033,Caroline County,2014,Owner,10 to 19 units,0,22
51033,Caroline County,2014,Owner,2 units,0,22
51033,Caroline County,2014,Owner,20 to 49 units,0,22
51033,Caroline County,2014,Owner,3 or 4 units,0,22
51033,Caroline County,2014,Owner,5 to 9 units,0,22
51033,Caroline County,2014,Owner,50 or more units,0,22
51033,Caroline County,2014,Owner,Mobile (manufactured) home,827,183
51033,Caroline County,2014,Owner,Other,0,22
51033,Caroline County,2014,Owner,Single-family (attached),150,82
51033,Caroline County,2014,Owner,Single-family (detached),7760,368
51033,Caroline County,2014,Renter,10 to 19 units,58,36
51033,Caroline County,2014,Renter,2 units,43,35
51033,Caroline County,2014,Renter,20 to 49 units,2,5
51033,Caroline County,2014,Renter,3 or 4 units,94,54
51033,Caroline County,2014,Renter,5 to 9 units,35,32
51033,Caroline County,2014,Renter,50 or more units,0,22
51033,Caroline County,2014,Renter,Mobile (manufactured) home,307,119
51033,Caroline County,2014,Renter,Other,0,22
51033,Caroline County,2014,Renter,Single-family (attached),126,59
51033,Caroline County,2014,Renter,Single-family (detached),1326,239
51033,Caroline County,2015,Owner,10 to 19 units,0,22
51033,Caroline County,2015,Owner,2 units,0,22
51033,Caroline County,2015,Owner,20 to 49 units,0,22
51033,Caroline County,2015,Owner,3 or 4 units,0,22
51033,Caroline County,2015,Owner,5 to 9 units,0,22
51033,Caroline County,2015,Owner,50 or more units,0,22
51033,Caroline County,2015,Owner,Mobile (manufactured) home,764,182
51033,Caroline County,2015,Owner,Other,0,22
51033,Caroline County,2015,Owner,Single-family (attached),168,91
51033,Caroline County,2015,Owner,Single-family (detached),7923,406
51033,Caroline County,2015,Renter,10 to 19 units,102,73
51033,Caroline County,2015,Renter,2 units,32,26
51033,Caroline County,2015,Renter,20 to 49 units,5,6
51033,Caroline County,2015,Renter,3 or 4 units,103,68
51033,Caroline County,2015,Renter,5 to 9 units,33,42
51033,Caroline County,2015,Renter,50 or more units,0,22
51033,Caroline County,2015,Renter,Mobile (manufactured) home,275,129
51033,Caroline County,2015,Renter,Other,0,22
51033,Caroline County,2015,Renter,Single-family (attached),222,105
51033,Caroline County,2015,Renter,Single-family (detached),1343,249
51033,Caroline County,2016,Owner,10 to 19 units,0,22
51033,Caroline County,2016,Owner,2 units,0,22
51033,Caroline County,2016,Owner,20 to 49 units,0,22
51033,Caroline County,2016,Owner,3 or 4 units,0,22
51033,Caroline County,2016,Owner,5 to 9 units,0,22
51033,Caroline County,2016,Owner,50 or more units,0,22
51033,Caroline County,2016,Owner,Mobile (manufactured) home,691,168
51033,Caroline County,2016,Owner,Other,0,22
51033,Caroline County,2016,Owner,Single-family (attached),164,79
51033,Caroline County,2016,Owner,Single-family (detached),7668,425
51033,Caroline County,2016,Renter,10 to 19 units,89,65
51033,Caroline County,2016,Renter,2 units,65,64
51033,Caroline County,2016,Renter,20 to 49 units,6,7
51033,Caroline County,2016,Renter,3 or 4 units,131,91
51033,Caroline County,2016,Renter,5 to 9 units,56,44
51033,Caroline County,2016,Renter,50 or more units,0,22
51033,Caroline County,2016,Renter,Mobile (manufactured) home,303,126
51033,Caroline County,2016,Renter,Other,9,14
51033,Caroline County,2016,Renter,Single-family (attached),253,122
51033,Caroline County,2016,Renter,Single-family (detached),1530,282
51033,Caroline County,2017,Owner,10 to 19 units,0,22
51033,Caroline County,2017,Owner,2 units,0,22
51033,Caroline County,2017,Owner,20 to 49 units,0,22
51033,Caroline County,2017,Owner,3 or 4 units,0,22
51033,Caroline County,2017,Owner,5 to 9 units,0,22
51033,Caroline County,2017,Owner,50 or more units,0,22
51033,Caroline County,2017,Owner,Mobile (manufactured) home,665,157
51033,Caroline County,2017,Owner,Other,0,22
51033,Caroline County,2017,Owner,Single-family (attached),221,99
51033,Caroline County,2017,Owner,Single-family (detached),7782,396
51033,Caroline County,2017,Renter,10 to 19 units,66,58
51033,Caroline County,2017,Renter,2 units,67,60
51033,Caroline County,2017,Renter,20 to 49 units,6,7
51033,Caroline County,2017,Renter,3 or 4 units,103,60
51033,Caroline County,2017,Renter,5 to 9 units,46,38
51033,Caroline County,2017,Renter,50 or more units,1,4
51033,Caroline County,2017,Renter,Mobile (manufactured) home,312,148
51033,Caroline County,2017,Renter,Other,11,18
51033,Caroline County,2017,Renter,Single-family (attached),250,128
51033,Caroline County,2017,Renter,Single-family (detached),1285,280
51033,Caroline County,2018,Owner,10 to 19 units,0,25
51033,Caroline County,2018,Owner,2 units,0,25
51033,Caroline County,2018,Owner,20 to 49 units,0,25
51033,Caroline County,2018,Owner,3 or 4 units,0,25
51033,Caroline County,2018,Owner,5 to 9 units,5,8
51033,Caroline County,2018,Owner,50 or more units,0,25
51033,Caroline County,2018,Owner,Mobile (manufactured) home,844,207
51033,Caroline County,2018,Owner,Other,0,25
51033,Caroline County,2018,Owner,Single-family (attached),224,116
51033,Caroline County,2018,Owner,Single-family (detached),7795,366
51033,Caroline County,2018,Renter,10 to 19 units,37,40
51033,Caroline County,2018,Renter,2 units,58,55
51033,Caroline County,2018,Renter,20 to 49 units,2,5
51033,Caroline County,2018,Renter,3 or 4 units,93,52
51033,Caroline County,2018,Renter,5 to 9 units,32,29
51033,Caroline County,2018,Renter,50 or more units,2,3
51033,Caroline County,2018,Renter,Mobile (manufactured) home,316,97
51033,Caroline County,2018,Renter,Other,18,30
51033,Caroline County,2018,Renter,Single-family (attached),258,123
51033,Caroline County,2018,Renter,Single-family (detached),1227,297
51033,Caroline County,2019,Owner,10 to 19 units,0,26
51033,Caroline County,2019,Owner,2 units,0,26
51033,Caroline County,2019,Owner,20 to 49 units,0,26
51033,Caroline County,2019,Owner,3 or 4 units,0,26
51033,Caroline County,2019,Owner,5 to 9 units,7,10
51033,Caroline County,2019,Owner,50 or more units,0,26
51033,Caroline County,2019,Owner,Mobile (manufactured) home,735,171
51033,Caroline County,2019,Owner,Other,0,26
51033,Caroline County,2019,Owner,Single-family (attached),243,103
51033,Caroline County,2019,Owner,Single-family (detached),7684,476
51033,Caroline County,2019,Renter,10 to 19 units,50,47
51033,Caroline County,2019,Renter,2 units,56,45
51033,Caroline County,2019,Renter,20 to 49 units,8,10
51033,Caroline County,2019,Renter,3 or 4 units,78,35
51033,Caroline County,2019,Renter,5 to 9 units,47,30
51033,Caroline County,2019,Renter,50 or more units,5,8
51033,Caroline County,2019,Renter,Mobile (manufactured) home,347,131
51033,Caroline County,2019,Renter,Other,17,27
51033,Caroline County,2019,Renter,Single-family (attached),198,93
51033,Caroline County,2019,Renter,Single-family (detached),1471,333
51033,Caroline County,2020,Owner,10 to 19 units,0,27
51033,Caroline County,2020,Owner,2 units,0,27
51033,Caroline County,2020,Owner,20 to 49 units,0,27
51033,Caroline County,2020,Owner,3 or 4 units,0,27
51033,Caroline County,2020,Owner,5 to 9 units,4,7
51033,Caroline County,2020,Owner,50 or more units,0,27
51033,Caroline County,2020,Owner,Mobile (manufactured) home,634,181
51033,Caroline County,2020,Owner,Other,0,27
51033,Caroline County,2020,Owner,Single-family (attached),444,293
51033,Caroline County,2020,Owner,Single-family (detached),7741,506
51033,Caroline County,2020,Renter,10 to 19 units,29,32
51033,Caroline County,2020,Renter,2 units,54,43
51033,Caroline County,2020,Renter,20 to 49 units,4,6
51033,Caroline County,2020,Renter,3 or 4 units,55,28
51033,Caroline County,2020,Renter,5 to 9 units,57,44
51033,Caroline County,2020,Renter,50 or more units,6,7
51033,Caroline County,2020,Renter,Mobile (manufactured) home,325,126
51033,Caroline County,2020,Renter,Other,14,26
51033,Caroline County,2020,Renter,Single-family (attached),336,185
51033,Caroline County,2020,Renter,Single-family (detached),1275,299
51033,Caroline County,2021,Owner,10 to 19 units,0,28
51033,Caroline County,2021,Owner,2 units,0,28
51033,Caroline County,2021,Owner,20 to 49 units,0,28
51033,Caroline County,2021,Owner,3 or 4 units,0,28
51033,Caroline County,2021,Owner,5 to 9 units,4,7
51033,Caroline County,2021,Owner,50 or more units,0,28
51033,Caroline County,2021,Owner,Mobile (manufactured) home,621,158
51033,Caroline County,2021,Owner,Other,0,28
51033,Caroline County,2021,Owner,Single-family (attached),488,282
51033,Caroline County,2021,Owner,Single-family (detached),7854,451
51033,Caroline County,2021,Renter,10 to 19 units,82,85
51033,Caroline County,2021,Renter,2 units,34,31
51033,Caroline County,2021,Renter,20 to 49 units,16,20
51033,Caroline County,2021,Renter,3 or 4 units,84,38
51033,Caroline County,2021,Renter,5 to 9 units,30,36
51033,Caroline County,2021,Renter,50 or more units,6,7
51033,Caroline County,2021,Renter,Mobile (manufactured) home,362,148
51033,Caroline County,2021,Renter,Other,17,30
51033,Caroline County,2021,Renter,Single-family (attached),234,121
51033,Caroline County,2021,Renter,Single-family (detached),1168,266
51035,Carroll County,2010,Owner,10 to 19 units,0,127
51035,Carroll County,2010,Owner,2 units,11,18
51035,Carroll County,2010,Owner,20 to 49 units,0,127
51035,Carroll County,2010,Owner,3 or 4 units,12,20
51035,Carroll County,2010,Owner,5 to 9 units,9,17
51035,Carroll County,2010,Owner,50 or more units,0,127
51035,Carroll County,2010,Owner,Mobile (manufactured) home,2283,360
51035,Carroll County,2010,Owner,Other,0,127
51035,Carroll County,2010,Owner,Single-family (attached),46,39
51035,Carroll County,2010,Owner,Single-family (detached),7409,428
51035,Carroll County,2010,Renter,10 to 19 units,89,142
51035,Carroll County,2010,Renter,2 units,63,84
51035,Carroll County,2010,Renter,20 to 49 units,27,29
51035,Carroll County,2010,Renter,3 or 4 units,148,95
51035,Carroll County,2010,Renter,5 to 9 units,118,70
51035,Carroll County,2010,Renter,50 or more units,50,65
51035,Carroll County,2010,Renter,Mobile (manufactured) home,1248,310
51035,Carroll County,2010,Renter,Other,0,127
51035,Carroll County,2010,Renter,Single-family (attached),10,18
51035,Carroll County,2010,Renter,Single-family (detached),1295,282
51035,Carroll County,2011,Owner,10 to 19 units,0,95
51035,Carroll County,2011,Owner,2 units,12,19
51035,Carroll County,2011,Owner,20 to 49 units,0,95
