"Year","Quarter","Group","Unit","Inflation Deflator","Real Total Wealth","Real Wealth Share","Real Wealth Per Unit Growth","Real Wealth Per Unit"
"","3","Top 10%","","0.6321765966666666","42618845866098.086","0.6810212804194994","-0.06623354620597183","2030831.0722234922"
"","4","Top 10%","","0.6360706666666667","44050782156875.28","0.6821693314688111","-0.037396295964998674","2093548.6646031504"
"","1","Top 10%","","0.64056784","46420471176861.84","0.684478337987365","0.011308507599463837","2199475.8244870394"
"","2","Top 10%","","0.6457140633333334","47180840923296.19","0.6840804698482364","0.024583613149066253","2228347.6015011296"
"","3","Top 10%","","0.6498601066666666","47428269459237.22","0.6833061934949556","0.027064971711911596","2233744.2615013677"
"","4","Top 10%","","0.6548841166666667","49330833521053.71","0.6845101848955584","0.06554908340366097","2317442.6311450507"
"","1","Top 10%","","0.6600991466666667","50167247364935.945","0.6839485366724415","0.08033484027321008","2349599.8952607373"
"","2","Top 10%","","0.6649017533333333","50812621615744.44","0.6843016413636803","0.09065646291633712","2372048.1979324156"
"","3","Top 10%","","0.6709489599999999","51944278951702.51","0.6851234639138295","0.11177828708076688","2417985.655463554"
"","4","Top 10%","","0.6763776933333333","52953271891765.52","0.6846782594640327","0.13030608462449605","2458281.4133576057"
"","1","Top 10%","","0.68114213","54666452854748.664","0.688791344146055","0.16336313047478895","2530176.5597252217"
"","2","Top 10%","","0.6871816900000001","54577936005978","0.6895673396398395","0.15785454193995377","2518196.034278861"
"","3","Top 10%","","0.6919767033333333","54646514582390.695","0.6890782023073889","0.15621393529710217","2514627.9097932773"
"","4","Top 10%","","0.6945651333333333","55950614852048.125","0.6907265661748755","0.18084076750740635","2568188.3433041517"
"","1","Top 10%","","0.7012230566666666","56722733710371.914","0.6943767765798812","0.1937099338560432","2596177.250796206"
"","2","Top 10%","","0.7059112166666667","57096819544055.586","0.6961026729074136","0.19788417520360468","2605255.729678312"
"","3","Top 10%","","0.7095761499999999","57667559072071.99","0.6982568560745774","0.2065541030185007","2624111.792378878"
"","4","Top 10%","","0.7125845166666668","57474595478722.38","0.7009592115439784","0.1993831609529076","2608515.845550043"
"","1","Top 10%","","0.7150889433333334","55905388272717","0.7064835901243444","0.16323832301865096","2529905.1183397016"
"","2","Top 10%","","0.7187156666666666","54168912767530.97","0.7096995170390841","0.12365579461491066","2443817.822878543"
"","3","Top 10%","","0.7241367933333334","52094711568737.07","0.7137875257226584","0.07774335634256829","2343963.7256723656"
"","4","Top 10%","","0.7258548133333335","48853784391450.65","0.7196249008702895","0.008041238614146238","2192369.9027121295"
"","1","Top 10%","","0.7254958933333334","46211897610478.875","0.7205252437264711","-0.049293892236204895","2067672.8065723097"
"","2","Top 10%","","0.7242283833333333","46238551007439.74","0.7215182951812292","-0.05186280575205899","2062085.724953931"
"","3","Top 10%","","0.7250072566666667","47862716764473.54","0.7204746772142937","-0.021407298291230746","2128322.8344800645"
"","4","Top 10%","","0.7273970833333333","48406479876804.88","0.7183232013848602","-0.012959579419325991","2146695.6191359772"
"","1","Top 10%","","0.7293746866666666","49086007078862.98","0.7187875067232025","-0.001996945637605734","2170538.0448590964"
"","2","Top 10%","","0.7329327066666668","48574219614574.086","0.7223811533579565","-0.015540291272133971","2141082.877536787"
"","3","Top 10%","","0.735147","49468720646174.15","0.7247402414176178","-0.00016177773559647335","2174529.316962527"
"","4","Top 10%","","0.7394533566666667","51376509501462.23","0.7277248815407105","0.035772434811893704","2252681.958986465"
"","1","Top 10%","","0.7432709566666666","52482803621985.75","0.7309646139119829","0.05492981731786102","2294346.989356222"
"","2","Top 10%","","0.74818051","52903310338281.04","0.7325709263979118","0.05995628278613637","2305278.9544262416"
"","3","Top 10%","","0.7528075566666667","51041830047112.9","0.7349052375840405","0.019843812985831873","2218039.099403506"
"","4","Top 10%","","0.7537161533333334","51072247206763.4","0.7358611725886557","0.017828621488093433","2213656.297372592"
"","1","Top 10%","","0.7582897766666666","53084692418242.6","0.7366672825582282","0.05488816294694558","2294256.396049507"
"","2","Top 10%","","0.7613438566666667","53361540106520.99","0.7385531201542941","0.05713462256967489","2299142.1787693696"
"","3","Top 10%","","0.7652913899999999","54218267086095.87","0.7396548813480568","0.07147250781426308","2330325.375323898"
"","4","Top 10%","","0.7691701266666667","55291390341946.625","0.7409215212697421","0.09028889387771927","2371248.7789537413"
"","1","Top 10%","","0.7722471533333334","56826257338949.98","0.7381911353599186","0.11758010858811943","2430603.927778598"
"","2","Top 10%","","0.7744385566666668","57541093007897.695","0.7339430983493678","0.12831460946117246","2453950.191535697"
"","3","Top 10%","","0.7780881933333333","58310519693919.18","0.7296019183685584","0.14052560617990964","2480507.6582967597"
"","4","Top 10%","","0.78273815","59680620900884.15","0.7256082156938217","0.1646071630525337","2532882.18274635"
"","1","Top 10%","","0.7859984433333334","60875990287067.04","0.7249178708483077","0.18477086661143474","2576735.841819384"
"","2","Top 10%","","0.7904499166666668","62259056269113.6","0.7251481302367836","0.20816785093723497","2627621.5023312815"
"","3","Top 10%","","0.7939010066666667","62641329248517.03","0.7242998221386948","0.21268984672891691","2637456.305803711"
"","4","Top 10%","","0.7952219833333333","63712889156780.4","0.7248077613759795","0.23077021863745442","2676778.9661113536"
"","1","Top 10%","","0.7949394399999999","65285692431809.336","0.7248868857503736","0.2579800400065018","2735957.094091202"
"","2","Top 10%","","0.7992458333333333","65795401062736.25","0.7245459442395483","0.26437746821167907","2749870.7401946834"
"","3","Top 10%","","0.8016279533333334","64463677092127.31","0.7238585679720263","0.23591831038134742","2687975.453877299"
"","4","Top 10%","","0.8015515999999999","64975082924379.69","0.72181495340284","0.24308507852579012","2703562.322923642"
"","1","Top 10%","","0.8009102533333333","66187799378065.875","0.720632984211005","0.26323226368803404","2747380.0564469225"
"","2","Top 10%","","0.8065680466666666","66598375817244.82","0.7196969293783382","0.26784602010739916","2757414.428380125"
"","3","Top 10%","","0.8088052266666667","67740532988534.1","0.7188877025425913","0.2869255978253068","2798910.2425818387"
"","4","Top 10%","","0.8130657500000001","68074107230935.78","0.7182594071656402","0.29086603596942096","2807480.227280611"
"","1","Top 10%","","0.8172728600000001","69210813797353.5","0.716819994191004","0.30952830988545943","2848068.4553038436"
"","2","Top 10%","","0.8198154333333334","70448893944203.08","0.7155681046685152","0.3298770600231785","2892324.5686956695"
"","3","Top 10%","","0.82393084","71341655526023.69","0.7139071330619994","0.3443419747700943","2923784.0393221225"
"","4","Top 10%","","0.82960395","73089743651173.06","0.7133817173276847","0.37507226720636","2990618.7735155714"
"","1","Top 10%","","0.83469667","73947618619149.67","0.7131043954046143","0.38844532686495226","3019703.5890762703"
"","2","Top 10%","","0.8418586833333334","74095241035541.64","0.7133560360942781","0.3883794897652774","3019560.401208275"
"","3","Top 10%","","0.8446913933333334","75959120847185.98","0.7144954094577194","0.42103544928934045","3090583.23247971"
"","4","Top 10%","","0.8485319800000001","73267790419086.48","0.7144758797480718","0.36864186852439756","2976633.420543151"
"","1","Top 10%","","0.8518151433333333","74874136866310.95","0.7145751370534095","0.39572563067151234","3035537.38469563"
"","2","Top 10%","","0.8565643000000001","77945720958911.56","0.7145839718123037","0.449363471414899","3152193.314222815"
"","3","Top 10%","","0.8593589466666667","77729643262015.88","0.7130934079141127","0.4425247698816648","3137319.9510698286"
"","4","Top 10%","","0.8625122899999998","80959573978651.8","0.7140687041664687","0.5006348387927093","3263702.44540136"
"","1","Top 10%","","0.8659863866666666","78008469052092.95","0.7135422797033455","0.44496314633879364","3142623.130097941"
"","2","Top 10%","","0.86274135","81095994371960.23","0.7115758904368136","0.501350639092793","3265259.225991421"
"","3","Top 10%","","0.8702087566666666","85991723202088.06","0.7089279290799881","0.5911581464765748","3460579.8822142626"
"","4","Top 10%","","0.8757138433333335","90189379642267.39","0.7072204218679429","0.6679588800188018","3627612.351000633"
"","1","Top 10%","","0.8866171266666667","94511273886887.17","0.7079864864861934","0.7481826583382903","3802089.535397669"
"","2","Top 10%","","0.9003759800000001","97573934399531.36","0.7097913350513401","0.8039617322175318","3923402.392540425"
"","3","Top 10%","","0.9140432866666667","99280523386582.89","0.7082463748980039","0.8336860825685415","3988049.3222402614"
"","4","Top 10%","","0.92928344","100772930504998.75","0.7079665939665791","0.859540844957977","4044280.35796882"
"","1","Top 10%","","0.94811225","98849002823578.98","0.7021524065400975","0.8229890709520317","3964784.5931610824"
"","2","Top 10%","","0.9689795933333333","94864783493596.11","0.693889081535218","0.74771295085238","3801067.977433826"
"","3","Top 10%","","0.9793790366666667","93433411919935.38","0.6935644463862825","0.7188706450850265","3738339.3898850675"
"","4","Top 10%","","0.98883921","92930576511118.25","0.695313637442147","0.7071499195767404","3712848.20474502"
"","1","Top 10%","","0.9986047966666667","93391607211130.77","0.6976470622689002","0.7137820863735556","3727272.3793899915"
"","1","Bottom 50%","","0.59040364","434815207283.17596","0.006824958201210612","0","4313.856020375769"
"","2","Bottom 50%","","0.5940838466666667","433496913120.48315","0.006854686259353474","-0.0063532322399679235","4286.449091228537"
"","3","Bottom 50%","","0.59756557","422221047931.57794","0.006676581851168857","-0.03502876753213144","4162.74696067094"
"","4","Bottom 50%","","0.6008106066666666","387538869626.0149","0.006210321048558345","-0.11677367153731381","3810.111214393145"
"","1","Bottom 50%","","0.6047504533333333","416011843258.10425","0.006889033179978853","-0.05485348009936715","4077.226005010552"
"","2","Bottom 50%","","0.6084077733333334","476860712530.19183","0.007736490802064595","0.07984954705425594","4658.3154696600495"
"","3","Bottom 50%","","0.6107976633333334","357636887271.92065","0.005953145122875031","-0.19241881957553844","3483.7889371162337"
"","4","Bottom 50%","","0.6126988733333333","357259541231.25165","0.0058753605185325455","-0.19536891663527087","3471.0626431544138"
"","1","Bottom 50%","","0.6146763566666666","435629755586.19794","0.006959363797490401","-0.02172836345069939","4220.122988891057"
"","2","Bottom 50%","","0.6168066466666667","404787243583.2282","0.0065823665379716855","-0.09367084178348492","3909.7734956144163"
"","3","Bottom 50%","","0.6197768266666667","324027162467.7215","0.005510396425028899","-0.27629141658114265","3121.974629579057"
"","4","Bottom 50%","","0.6233348666666666","285880416789.65314","0.004865811933194869","-0.36306127353732476","2747.6619597614867"
"","1","Bottom 50%","","0.62644247","289723733762.9555","0.004909358352768819","-0.35633848478808816","2776.6631024810954"
"","2","Bottom 50%","","0.6286033000000001","258677483638.82382","0.0042457036275291085","-0.4270647966483556","2471.5599762637066"
"","3","Bottom 50%","","0.6321765966666666","229408871668.1322","0.003665803715423973","-0.49318825185835347","2186.31291091801"
"","4","Bottom 50%","","0.6360706666666667","254603551338.25082","0.003942784348016212","-0.43900596522297874","2420.0474943177464"
"","1","Bottom 50%","","0.64056784","330319662977.6528","0.0048706238473552495","-0.2743813693422456","3130.2142983597755"
"","2","Bottom 50%","","0.6457140633333334","340655759578.59766","0.004939207261012812","-0.25407125005374426","3217.8292287270265"
"","3","Bottom 50%","","0.6498601066666666","318967440896.1167","0.004595411773876222","-0.3035228463706325","3004.502162238226"
"","4","Bottom 50%","","0.6548841166666667","334022124728.6497","0.004634860796739513","-0.27250481666808385","3138.3094764107605"
"","1","Bottom 50%","","0.6600991466666667","364283049669.2232","0.0049664048127540245","-0.208999140761309","3412.2638187492335"
"","2","Bottom 50%","","0.6649017533333333","358500416176.0013","0.004827982013484349","-0.22409969827991674","3347.122187786557"
"","3","Bottom 50%","","0.6709489599999999","372366870996.3143","0.004911364362973553","-0.1963788038415845","3466.7061351495577"
"","4","Bottom 50%","","0.6763776933333333","398333205104.7093","0.005150391577602076","-0.142666767567092","3698.4121261989185"
"","1","Bottom 50%","","0.68114213","328684118724.80206","0.004141384050241188","-0.29470142978961916","3042.556483264473"
"","2","Bottom 50%","","0.6871816900000001","213311187713.81387","0.0026950896093087475","-0.54370006022389","1968.4122423002732"
"","3","Bottom 50%","","0.6919767033333333","112260743325.23677","0.0014155785010517893","-0.7605010976451669","1033.1637817967855"
"","4","Bottom 50%","","0.6945651333333333","39835456713.06179","0.0004917802655105914","-0.9152272723193294","365.6973416689359"
"","1","Bottom 50%","","0.7012230566666666","-53592749083.702644","-0.0006560607700399182","-1.1137228072414989","-490.5838166727728"
"","2","Bottom 50%","","0.7059112166666667","-166772610902.95898","-0.0020332281402771087","-1.3527991416425635","-1521.9247011581765"
"","3","Bottom 50%","","0.7095761499999999","-302565597430.0507","-0.0036635589613528375","-1.6383144256450237","-2753.5965279614857"
"","4","Bottom 50%","","0.7125845166666668","-485324521654.1232","-0.00591900980264533","-2.0212078411775125","-4405.343593718555"
"","1","Bottom 50%","","0.7150889433333334","-757080155125.17","-0.009567319403910677","-2.5883886597012213","-6852.079982348712"
"","2","Bottom 50%","","0.7187156666666666","-890159379628.0922","-0.011662513599286016","-2.861876330912048","-8031.866419300087"
"","3","Bottom 50%","","0.7241367933333334","-1101998482255.1384","-0.015099282562705808","-3.298807443328187","-9916.724329085931"
"","4","Bottom 50%","","0.7258548133333335","-1292706006778.1472","-0.019041788544531812","-3.6895507065189657","-11602.334507422742"
"","1","Bottom 50%","","0.7254958933333334","-1389133607441.797","-0.02165905065200505","-3.8816178236496315","-12430.884396973082"
"","2","Bottom 50%","","0.7242283833333333","-1415276705983.3633","-0.022084343342561062","-3.9262283139028726","-12623.327628923942"
"","3","Bottom 50%","","0.7250072566666667","-1321907193296.0964","-0.019898591696829556","-3.7252445127615617","-11756.312448372491"
"","4","Bottom 50%","","0.7273970833333333","-1257661775971.3997","-0.018662948338204487","-3.5858014787949566","-11154.77527679619"
"","1","Bottom 50%","","0.7293746866666666","-1202647174857.5623","-0.01761087967278993","-3.465541301057265","-10635.990185050987"
"","2","Bottom 50%","","0.7329327066666668","-1241345631719.2483","-0.0184609180810835","-3.5367911643363805","-10943.35183670855"
"","3","Bottom 50%","","0.735147","-1208080179145.4216","-0.017698948128212925","-3.4620376899353937","-10620.87611111985"
"","4","Bottom 50%","","0.7394533566666667","-1177181005871.0496","-0.016674233348318503","-3.3930010078294845","-10323.061804390505"
"","1","Bottom 50%","","0.7432709566666666","-1189204383572.8682","-0.016562878945297652","-3.410254619842782","-10397.491402447295"
"","2","Bottom 50%","","0.74818051","-1175272563408.7888","-0.016274416573199266","-3.374343694268516","-10242.576839961484"
"","3","Bottom 50%","","0.7528075566666667","-1268688825106.2751","-0.0182667052018775","-3.556009270688369","-11026.255980495296"
"","4","Bottom 50%","","0.7537161533333334","-1295079570816.3467","-0.018659816704723463","-3.6024717630304735","-11226.688482806949"
"","1","Bottom 50%","","0.7582897766666666","-1196625126714.6333","-0.016605814975671426","-3.3977014914250274","-10343.339013847813"
"","2","Bottom 50%","","0.7613438566666667","-1161109476561.6096","-0.016070394989414878","-3.3193964739413944","-10005.542442750415"
"","3","Bottom 50%","","0.7652913899999999","-1103020096217.5798","-0.015047588981344626","-3.197954543520695","-9481.659440079024"
"","4","Bottom 50%","","0.7691701266666667","-1050647526105.7445","-0.01407899780682478","-3.0890123211629366","-9011.698378287892"
"","1","Bottom 50%","","0.7722471533333334","-924154247497.9174","-0.012005057259693612","-2.8326264706850064","-7905.686733664513"
"","2","Bottom 50%","","0.7744385566666668","-826275563443.2725","-0.010539237533091167","-2.633717251230323","-7047.620999811682"
"","3","Bottom 50%","","0.7780881933333333","-740990192422.869","-0.009271532284772127","-2.4614045986241497","-6304.289025979622"
"","4","Bottom 50%","","0.78273815","-696481038288.1018","-0.008467947481580624","-2.3704250963614384","-5911.816552412835"
"","1","Bottom 50%","","0.7859984433333334","-642048189801.6036","-0.007645579226525842","-2.2599573226882934","-5435.274481895429"
"","2","Bottom 50%","","0.7904499166666668","-577412844196.7529","-0.0067252841503750585","-2.129824696961315","-4873.901070955797"
